cases,deaths,country,geoid,countryterritorycode,population,date,date.int,log.cases,log.deaths,tot.cases,tot.deaths,cum.cases,cum.deaths,n.nonzero.rows,prop.zero.cases,prop.zero.deaths,delta.next.non0,max.gap,is.train,ctry.min.date.int,ctry.min.date,date.int.delta,ctry.first.log.cases,adj.log.cases
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-06,18267,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-07,18268,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-08,18269,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-09,18270,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-10,18271,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-11,18272,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-12,18273,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-13,18274,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-14,18275,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-15,18276,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-16,18277,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-17,18278,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-18,18279,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-19,18280,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-20,18281,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-21,18282,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-22,18283,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-23,18284,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-24,18285,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-25,18286,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-26,18287,-Inf,-Inf,1799,10,0,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
1,0,united_arab_emirates,AE,ARE,9630959,2020-01-27,18288,0,-Inf,1799,10,1,0,31,0.66304347826087,0.945652173913043,3,6,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-28,18289,-Inf,-Inf,1799,10,1,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-29,18290,-Inf,-Inf,1799,10,1,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
3,0,united_arab_emirates,AE,ARE,9630959,2020-01-30,18291,1.09861228866811,-Inf,1799,10,4,0,31,0.66304347826087,0.945652173913043,3,6,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-01-31,18292,-Inf,-Inf,1799,10,4,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-01,18293,-Inf,-Inf,1799,10,4,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
1,0,united_arab_emirates,AE,ARE,9630959,2020-02-02,18294,0,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,6,6,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-03,18295,-Inf,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-04,18296,-Inf,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-05,18297,-Inf,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-06,18298,-Inf,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-07,18299,-Inf,-Inf,1799,10,5,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
2,0,united_arab_emirates,AE,ARE,9630959,2020-02-08,18300,0.693147180559945,-Inf,1799,10,7,0,31,0.66304347826087,0.945652173913043,3,6,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-09,18301,-Inf,-Inf,1799,10,7,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-10,18302,-Inf,-Inf,1799,10,7,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
1,0,united_arab_emirates,AE,ARE,9630959,2020-02-11,18303,0,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,6,6,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-12,18304,-Inf,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-13,18305,-Inf,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-14,18306,-Inf,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-15,18307,-Inf,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-16,18308,-Inf,-Inf,1799,10,8,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
1,0,united_arab_emirates,AE,ARE,9630959,2020-02-17,18309,0,-Inf,1799,10,9,0,31,0.66304347826087,0.945652173913043,5,5,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-18,18310,-Inf,-Inf,1799,10,9,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-19,18311,-Inf,-Inf,1799,10,9,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-20,18312,-Inf,-Inf,1799,10,9,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-21,18313,-Inf,-Inf,1799,10,9,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
2,0,united_arab_emirates,AE,ARE,9630959,2020-02-22,18314,0.693147180559945,-Inf,1799,10,11,0,31,0.66304347826087,0.945652173913043,1,5,FALSE,,,,,
2,0,united_arab_emirates,AE,ARE,9630959,2020-02-23,18315,0.693147180559945,-Inf,1799,10,13,0,31,0.66304347826087,0.945652173913043,5,5,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-24,18316,-Inf,-Inf,1799,10,13,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-25,18317,-Inf,-Inf,1799,10,13,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-26,18318,-Inf,-Inf,1799,10,13,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-27,18319,-Inf,-Inf,1799,10,13,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
6,0,united_arab_emirates,AE,ARE,9630959,2020-02-28,18320,1.79175946922806,-Inf,1799,10,19,0,31,0.66304347826087,0.945652173913043,2,3,TRUE,18320,2020-02-28,0,0,0
0,0,united_arab_emirates,AE,ARE,9630959,2020-02-29,18321,-Inf,-Inf,1799,10,19,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
2,0,united_arab_emirates,AE,ARE,9630959,2020-03-01,18322,0.693147180559945,-Inf,1799,10,21,0,31,0.66304347826087,0.945652173913043,3,3,TRUE,18320,2020-02-28,2,-1.09861228866811,-1.09861228866811
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-02,18323,-Inf,-Inf,1799,10,21,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
6,0,united_arab_emirates,AE,ARE,9630959,2020-03-04,18325,1.79175946922806,-Inf,1799,10,27,0,31,0.66304347826087,0.945652173913043,2,3,TRUE,18320,2020-02-28,5,0,0
2,0,united_arab_emirates,AE,ARE,9630959,2020-03-06,18327,0.693147180559945,-Inf,1799,10,29,0,31,0.66304347826087,0.945652173913043,2,3,TRUE,18320,2020-02-28,7,-1.09861228866811,-1.09861228866811
16,0,united_arab_emirates,AE,ARE,9630959,2020-03-08,18329,2.77258872223978,-Inf,1799,10,45,0,31,0.66304347826087,0.945652173913043,2,3,TRUE,18320,2020-02-28,9,0.980829253011726,0.980829253011726
14,0,united_arab_emirates,AE,ARE,9630959,2020-03-10,18331,2.63905732961526,-Inf,1799,10,59,0,31,0.66304347826087,0.945652173913043,1,3,TRUE,18320,2020-02-28,11,0.847297860387203,0.847297860387203
15,0,united_arab_emirates,AE,ARE,9630959,2020-03-11,18332,2.70805020110221,-Inf,1799,10,74,0,31,0.66304347826087,0.945652173913043,2,3,TRUE,18320,2020-02-28,12,0.916290731874155,0.916290731874155
11,0,united_arab_emirates,AE,ARE,9630959,2020-03-13,18334,2.39789527279837,-Inf,1799,10,85,0,31,0.66304347826087,0.945652173913043,3,3,TRUE,18320,2020-02-28,14,0.606135803570316,0.606135803570316
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-15,18336,-Inf,-Inf,1799,10,85,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
1,0,united_arab_emirates,AE,ARE,9630959,2020-03-16,18337,0,-Inf,1799,10,86,0,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,17,-1.79175946922806,-1.79175946922806
12,0,united_arab_emirates,AE,ARE,9630959,2020-03-17,18338,2.484906649788,-Inf,1799,10,98,0,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,18,0.693147180559945,0.693147180559945
15,0,united_arab_emirates,AE,ARE,9630959,2020-03-18,18339,2.70805020110221,-Inf,1799,10,113,0,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,19,0.916290731874155,0.916290731874155
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-19,18340,-Inf,-Inf,1799,10,113,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
27,0,united_arab_emirates,AE,ARE,9630959,2020-03-20,18341,3.29583686600433,-Inf,1799,10,140,0,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,21,1.50407739677627,1.50407739677627
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-21,18342,-Inf,-Inf,1799,10,140,0,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
13,2,united_arab_emirates,AE,ARE,9630959,2020-03-22,18343,2.56494935746154,0.693147180559945,1799,10,153,2,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,23,0.773189888233482,0.773189888233482
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-23,18344,-Inf,-Inf,1799,10,153,2,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
45,0,united_arab_emirates,AE,ARE,9630959,2020-03-24,18345,3.80666248977032,-Inf,1799,10,198,2,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,25,2.01490302054226,2.01490302054226
50,0,united_arab_emirates,AE,ARE,9630959,2020-03-25,18346,3.91202300542815,-Inf,1799,10,248,2,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,26,2.12026353620009,2.12026353620009
85,0,united_arab_emirates,AE,ARE,9630959,2020-03-26,18347,4.44265125649032,-Inf,1799,10,333,2,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,27,2.65089178726226,2.65089178726226
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-27,18348,-Inf,-Inf,1799,10,333,2,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
72,0,united_arab_emirates,AE,ARE,9630959,2020-03-28,18349,4.27666611901606,-Inf,1799,10,405,2,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,29,2.484906649788,2.484906649788
63,0,united_arab_emirates,AE,ARE,9630959,2020-03-29,18350,4.14313472639153,-Inf,1799,10,468,2,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,30,2.35137525716348,2.35137525716348
0,0,united_arab_emirates,AE,ARE,9630959,2020-03-30,18351,-Inf,-Inf,1799,10,468,2,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
143,3,united_arab_emirates,AE,ARE,9630959,2020-03-31,18352,4.96284463025991,1.09861228866811,1799,10,611,5,31,0.66304347826087,0.945652173913043,1,2,TRUE,18320,2020-02-28,32,3.17108516103185,3.17108516103185
53,1,united_arab_emirates,AE,ARE,9630959,2020-04-01,18353,3.97029191355212,0,1799,10,664,6,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,33,2.17853244432407,2.17853244432407
0,0,united_arab_emirates,AE,ARE,9630959,2020-04-02,18354,-Inf,-Inf,1799,10,664,6,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
360,2,united_arab_emirates,AE,ARE,9630959,2020-04-03,18355,5.88610403145016,0.693147180559945,1799,10,1024,8,31,0.66304347826087,0.945652173913043,2,2,TRUE,18320,2020-02-28,35,4.0943445622221,4.0943445622221
0,0,united_arab_emirates,AE,ARE,9630959,2020-04-04,18356,-Inf,-Inf,1799,10,1024,8,31,0.66304347826087,0.945652173913043,,,FALSE,,,,,
481,2,united_arab_emirates,AE,ARE,9630959,2020-04-05,18357,6.17586727010576,0.693147180559945,1799,10,1505,10,31,0.66304347826087,0.945652173913043,1,1,TRUE,18320,2020-02-28,37,4.38410780087771,4.38410780087771
294,0,united_arab_emirates,AE,ARE,9630959,2020-04-06,18358,5.68357976733868,-Inf,1799,10,1799,10,31,0.66304347826087,0.945652173913043,1,1,TRUE,18320,2020-02-28,38,3.89182029811063,3.89182029811063
0,0,afghanistan,AF,AFG,37172386,2019-12-31,18261,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-01,18262,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-02,18263,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-03,18264,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-04,18265,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-05,18266,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-06,18267,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-07,18268,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-08,18269,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-09,18270,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-10,18271,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-11,18272,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-12,18273,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-13,18274,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-14,18275,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-15,18276,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-16,18277,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-17,18278,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-18,18279,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-19,18280,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-20,18281,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-21,18282,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-22,18283,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-23,18284,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-24,18285,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-25,18286,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-26,18287,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-27,18288,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-28,18289,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-29,18290,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-30,18291,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-01-31,18292,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-01,18293,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-02,18294,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-03,18295,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-04,18296,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-05,18297,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-06,18298,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-07,18299,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-08,18300,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-09,18301,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-10,18302,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-11,18303,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
0,0,afghanistan,AF,AFG,37172386,2020-02-12,18304,-Inf,-Inf,299,7,0,0,21,0.761363636363636,0.931818181818182,,,FALSE,,,,,
